 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  17. 5.2021    Time:  18:49:54
 Units: L = m    , T = days , M = mmol 


    TLevel      Time          dt      Iter    ItCum  KodT  KodB  Convergency
    21805  0.6670000E+03  0.50000E+00    5   109009    -4     1     T
    21807  0.6680000E+03  0.50000E+00    5   109019    -4     1     T
    21809  0.6690000E+03  0.50000E+00    4   109027    -4     1     T
    21812  0.6700000E+03  0.25000E+00    3   109049    -4     1     T
    21834  0.6710000E+03  0.19550E+00    2   109093    -4     1     T
    21856  0.6720000E+03  0.19550E+00    2   109137    -4     1     T
    21878  0.6730000E+03  0.19550E+00    2   109181    -4     1     T
    21900  0.6740000E+03  0.19550E+00    2   109225    -4     1     T
    21904  0.6750000E+03  0.25000E+00    4   109241    -4     1     T
    21933  0.6760000E+03  0.13398E+00    3   109334    -4     1     T
    21955  0.6770000E+03  0.19550E+00    2   109381    -4     1     T
    21959  0.6780000E+03  0.25000E+00    2   109393    -4     1     T
    21981  0.6790000E+03  0.19550E+00    3   109441    -4     1     T
    22003  0.6800000E+03  0.19550E+00    2   109485    -4     1     T
    22025  0.6810000E+03  0.19550E+00    2   109529    -4     1     T
    22047  0.6820000E+03  0.19550E+00    2   109573    -4     1     T
    22050  0.6830000E+03  0.37500E+00    2   109579    -4     1     T
    22072  0.6840000E+03  0.19550E+00    2   109623    -4     1     T
    22076  0.6850000E+03  0.25000E+00    3   109634    -4     1     T
    22099  0.6860000E+03  0.14300E+00    2   109685    -4     1     T
    22103  0.6870000E+03  0.25000E+00    2   109697    -4     1     T
    22105  0.6880000E+03  0.50000E+00    2   109701    -4     1     T
    22142  0.6890000E+03  0.67430E-01    5   109831    -4     1     T
    22166  0.6900000E+03  0.13895E+00    4   109896    -4     1     T
    22188  0.6910000E+03  0.26067E+00    4   109945    -4     1     T
    22192  0.6920000E+03  0.30000E+00    3   109958    -4     1     T
    22195  0.6930000E+03  0.33333E+00    3   109968    -4     1     T
    22217  0.6940000E+03  0.19550E+00    2   110012    -4     1     T
    22241  0.6950000E+03  0.12351E+00    3   110076    -4     1     T
    22247  0.6960000E+03  0.19048E+00    3   110096    -4     1     T
    22250  0.6970000E+03  0.33333E+00    5   110113    -4     1     T
    22272  0.6980000E+03  0.19550E+00    3   110160    -4     1     T
    22294  0.6990000E+03  0.19550E+00    3   110206    -4     1     T
    22316  0.7000000E+03  0.19550E+00    3   110251    -4     1     T
    22340  0.7010000E+03  0.11579E+00    3   110312    -4     1     T
    22345  0.7020000E+03  0.26786E+00    4   110329    -4     1     T
    22398  0.7030000E+03  0.30648E-01    6   110530    -4     1     T
    22442  0.7040000E+03  0.21555E-01    4   110743    -4     1     T
    22479  0.7050000E+03  0.61758E-01    5   110868    -4     1     T
    22510  0.7060000E+03  0.68182E-01    3   110963    -4     1     T
    22537  0.7070000E+03  0.85304E-01    4   111045    -4     1     T
    22563  0.7080000E+03  0.62432E-01    4   111122    -4     1     T
    22576  0.7090000E+03  0.76384E-01    6   111189    -4     1     T
    22589  0.7100000E+03  0.76384E-01    4   111250    -4     1     T
    22614  0.7110000E+03  0.89373E-01    4   111317    -4     1     T
    22646  0.7120000E+03  0.88741E-01    4   111418    -4     1     T
    22698  0.7130000E+03  0.30833E-01    3   111601    -4     1     T
    22718  0.7140000E+03  0.48814E-01    3   111691    -4     1     T
    22777  0.7150000E+03  0.40680E-01    4   111913    -4     1     T
    22811  0.7160000E+03  0.48735E-01    4   112024    -4     1     T
    22834  0.7170000E+03  0.34170E-01    5   112151    -4     1     T
    22862  0.7180000E+03  0.35506E-01    4   112285    -4     1     T
    22899  0.7190000E+03  0.39657E-01    4   112407    -4     1     T
    22919  0.7200000E+03  0.51177E-01    4   112487    -4     1     T
    22947  0.7210000E+03  0.69774E-01    4   112572    -4     1     T
    22977  0.7220000E+03  0.78661E-01    4   112666    -4     1     T
    22987  0.7230000E+03  0.11578E+00    5   112710    -4     1     T
    23011  0.7240000E+03  0.10427E+00    4   112772    -4     1     T
    23019  0.7250000E+03  0.16667E+00    5   112805    -4     1     T
    23042  0.7260000E+03  0.13034E+00    3   112858    -4     1     T
    23064  0.7270000E+03  0.19550E+00    5   112910    -4     1     T
    23069  0.7280000E+03  0.20000E+00    4   112933    -4     1     T
    23091  0.7290000E+03  0.19550E+00    4   112986    -4     1     T
    23113  0.7300000E+03  0.19550E+00    4   113034    -4     1     T
    23143  0.7304000E+03  0.32583E-01    3   113134    -4     1     T
    23155  0.7310000E+03  0.65556E-01    4   113180    -4     1     T
    23170  0.7320000E+03  0.66729E-01    4   113241    -4     1     T
    23185  0.7330000E+03  0.66729E-01    4   113303    -4     1     T
    23213  0.7340000E+03  0.67561E-01    4   113385    -4     1     T
    23245  0.7350000E+03  0.80160E-01    4   113488    -4     1     T
    23271  0.7360000E+03  0.92492E-01    3   113557    -4     1     T
    23297  0.7370000E+03  0.13509E+00    4   113633    -4     1     T
    23320  0.7380000E+03  0.13034E+00    4   113689    -4     1     T
    23344  0.7390000E+03  0.20483E+00    7   113760    -4     1     T
    23369  0.7400000E+03  0.11990E+00    3   113822    -4     1     T
    23375  0.7410000E+03  0.16667E+00    4   113846    -4     1     T
    23419  0.7420000E+03  0.50912E-01    3   114000    -4     1     T
    23446  0.7430000E+03  0.88507E-01    4   114077    -4     1     T
    23456  0.7440000E+03  0.11027E+00    2   114114    -4     1     T
    23478  0.7450000E+03  0.27805E+00    5   114167    -4     1     T
    23511  0.7460000E+03  0.12669E+00    6   114277    -4     1     T
    23536  0.7470000E+03  0.11599E+00    3   114342    -4     1     T
    23558  0.7480000E+03  0.19550E+00    3   114391    -4     1     T
    23602  0.7490000E+03  0.55031E-01    4   114544    -4     1     T
    23632  0.7500000E+03  0.70004E-01    3   114632    -4     1     T
    23656  0.7510000E+03  0.13406E+00    5   114696    -4     1     T
    23679  0.7520000E+03  0.13034E+00    4   114753    -4     1     T
    23686  0.7530000E+03  0.14286E+00    4   114781    -4     1     T
    23708  0.7540000E+03  0.19550E+00    4   114830    -4     1     T
    23730  0.7550000E+03  0.19550E+00    4   114879    -4     1     T
    23735  0.7560000E+03  0.20000E+00    4   114899    -4     1     T
    23757  0.7570000E+03  0.19550E+00    4   114948    -4     1     T
    23762  0.7580000E+03  0.20000E+00    4   114968    -4     1     T
    23767  0.7590000E+03  0.20000E+00    4   114988    -4     1     T
    23789  0.7600000E+03  0.19550E+00    4   115037    -4     1     T
    23811  0.7610000E+03  0.19550E+00    4   115086    -4     1     T
    23833  0.7620000E+03  0.19550E+00    4   115135    -4     1     T
    23838  0.7630000E+03  0.20000E+00    4   115155    -4     1     T
    23843  0.7640000E+03  0.20000E+00    4   115175    -4     1     T
    23865  0.7650000E+03  0.19550E+00    4   115225    -4     1     T
    23887  0.7660000E+03  0.19550E+00    4   115274    -4     1     T
    23892  0.7670000E+03  0.20000E+00    4   115294    -4     1     T
    23897  0.7680000E+03  0.20000E+00    4   115314    -4     1     T
    23946  0.7690000E+03  0.56347E-01    4   115500    -4     1     T
    23972  0.7700000E+03  0.10810E+00    3   115572    -4     1     T
    23978  0.7710000E+03  0.17857E+00    4   115595    -4     1     T
    23983  0.7720000E+03  0.20000E+00    4   115615    -4     1     T
    24007  0.7730000E+03  0.12506E+00    3   115677    -4     1     T
    24029  0.7740000E+03  0.19550E+00    4   115727    -4     1     T
    24071  0.7750000E+03  0.78674E-01    5   115874    -4     1     T
    24098  0.7760000E+03  0.97117E-01    4   115951    -4     1     T
    24106  0.7770000E+03  0.15752E+00    4   115981    -4     1     T
    24112  0.7780000E+03  0.21429E+00    5   116008    -4     1     T
    24147  0.7790000E+03  0.93039E-01    4   116124    -4     1     T
    24170  0.7800000E+03  0.16087E+00    4   116180    -4     1     T
    24176  0.7810000E+03  0.19048E+00    4   116203    -4     1     T
    24201  0.7820000E+03  0.20669E+00    5   116273    -4     1     T
    24231  0.7830000E+03  0.95765E-01    4   116371    -4     1     T
    24255  0.7840000E+03  0.11916E+00    4   116433    -4     1     T
    24277  0.7850000E+03  0.19550E+00    4   116482    -4     1     T
    24306  0.7860000E+03  0.90402E-01    3   116567    -4     1     T
    24313  0.7870000E+03  0.14286E+00    3   116594    -4     1     T
    24335  0.7880000E+03  0.19550E+00    4   116646    -4     1     T
    24387  0.7890000E+03  0.38895E-01    3   116832    -4     1     T
    24405  0.7900000E+03  0.64281E-01    3   116903    -4     1     T
    24428  0.7910000E+03  0.13034E+00    4   116960    -4     1     T
    24434  0.7920000E+03  0.21429E+00    5   116985    -4     1     T
    24439  0.7930000E+03  0.20000E+00    4   117005    -4     1     T
    24443  0.7940000E+03  0.30000E+00    5   117023    -4     1     T
    24460  0.7950000E+03  0.39863E-01    2   117391     4     1     T
    24468  0.7960000E+03  0.18109E+00    3   117415     4     1     T
    24471  0.7970000E+03  0.50000E+00    3   117423     4     1     T
    24473  0.7980000E+03  0.50000E+00    4   117430     4     1     T
    24475  0.7990000E+03  0.50000E+00    4   117438     4     1     T
    24539  0.8000000E+03  0.41330E-01    4   117724    -4     1     T
    24552  0.8010000E+03  0.16034E+00    4   117773    -4     1     T
    24557  0.8020000E+03  0.25000E+00    4   117794    -4     1     T
    24561  0.8030000E+03  0.30000E+00    4   117810    -4     1     T
    24573  0.8040000E+03  0.12749E+00    2   118043     4     1     T
    24577  0.8050000E+03  0.26667E+00    2   118052     4     1     T
    24579  0.8060000E+03  0.50000E+00    4   118060     4     1     T
    24581  0.8070000E+03  0.50000E+00    4   118068     4     1     T
    24583  0.8080000E+03  0.50000E+00    4   118076     4     1     T
    24585  0.8090000E+03  0.50000E+00    4   118084     4     1     T
    24587  0.8100000E+03  0.50000E+00    4   118092     4     1     T
    24589  0.8110000E+03  0.50000E+00    3   118098     4     1     T
    24591  0.8120000E+03  0.50000E+00    3   118104     4     1     T
    24592  0.8130000E+03  0.10000E+01    9   118113     4     1     T
    24594  0.8140000E+03  0.50000E+00    3   118119     4     1     T
    24595  0.8150000E+03  0.10000E+01    9   118128     4     1     T
    24597  0.8160000E+03  0.50000E+00    3   118134     4     1     T
    24599  0.8170000E+03  0.50000E+00    3   118140     4     1     T
    24600  0.8180000E+03  0.10000E+01    8   118148     4     1     T
    24602  0.8190000E+03  0.50000E+00    3   118155     4     1     T
    24724  0.8200000E+03  0.14251E-01    4   118694    -4     1     T
    24791  0.8210000E+03  0.15407E-01    5   119016    -4     1     T
    24858  0.8220000E+03  0.15407E-01    5   119347    -4     1     T
    24925  0.8230000E+03  0.15407E-01    4   119662    -4     1     T
    24979  0.8240000E+03  0.30349E-01    4   119857    -4     1     T
    25014  0.8250000E+03  0.62929E-01    4   119974    -4     1     T
    25027  0.8260000E+03  0.12011E+00    4   120026    -4     1     T
    25036  0.8270000E+03  0.11111E+00    4   120062    -4     1     T
    25073  0.8280000E+03  0.95534E-01    3   120189    -4     1     T
    25080  0.8290000E+03  0.17778E+00    6   120219    -4     1     T
    25104  0.8300000E+03  0.10896E+00    2   120787     4     1     T
    25110  0.8310000E+03  0.17500E+00    3   120807     4     1     T
    25114  0.8320000E+03  0.25000E+00    4   120823     4     1     T
    25162  0.8330000E+03  0.58615E-01    5   121040    -4     1     T
    25178  0.8340000E+03  0.69897E-01    4   121108    -4     1     T
    25197  0.8350000E+03  0.59786E-01    5   121287     4     1     T
    25249  0.8360000E+03  0.58937E-01    4   121497    -4     1     T
    25274  0.8370000E+03  0.18170E-01    2   121886     4     1     T
    25286  0.8380000E+03  0.16769E+00    4   121924     4     1     T
    25291  0.8390000E+03  0.20833E+00    3   121941     4     1     T
    25294  0.8400000E+03  0.37500E+00    4   121953     4     1     T
    25296  0.8410000E+03  0.66667E+00    5   121961     4     1     T
    25329  0.8420000E+03  0.84109E-01    4   122073    -4     1     T
    25348  0.8430000E+03  0.12234E+00    3   122331     4     1     T
    25417  0.8440000E+03  0.32830E-01    4   122644    -4     1     T
    25449  0.8450000E+03  0.68750E-01    3   122745    -4     1     T
    25504  0.8460000E+03  0.20338E-01    5   122977    -4     1     T
    25555  0.8470000E+03  0.15133E-01    2   123480     4     1     T
    25570  0.8480000E+03  0.27397E+00    8   123625     4     1     T
    25576  0.8490000E+03  0.17500E+00    4   123648     4     1     T
    25580  0.8500000E+03  0.31250E+00    4   123663     4     1     T
    25583  0.8510000E+03  0.33333E+00    2   123670     4     1     T
    25585  0.8520000E+03  0.50000E+00    4   123677     4     1     T
    25587  0.8530000E+03  0.50000E+00    2   123682     4     1     T
    25589  0.8540000E+03  0.50000E+00    2   123687     4     1     T
    25648  0.8550000E+03  0.43872E-01    4   123954    -4     1     T
    25730  0.8560000E+03  0.14291E-01    4   124303    -4     1     T
    25794  0.8570000E+03  0.22867E-01    4   124549    -4     1     T
    25825  0.8580000E+03  0.39472E-01    3   124683    -4     1     T
    25861  0.8590000E+03  0.15495E+00    5   125378     4     1     T
    25868  0.8600000E+03  0.17778E+00    4   125406     4     1     T
    25873  0.8610000E+03  0.20000E+00    4   125426     4     1     T
    25943  0.8620000E+03  0.35007E-01    5   125740    -4     1     T
    25979  0.8630000E+03  0.54639E-01    2   126253     4     1     T
    25985  0.8640000E+03  0.34086E+00    4   126272     4     1     T
    25988  0.8650000E+03  0.50000E+00    5   126284     4     1     T
    25991  0.8660000E+03  0.33333E+00    2   126291     4     1     T
    25993  0.8670000E+03  0.50000E+00    4   126298     4     1     T
    25995  0.8680000E+03  0.50000E+00    2   126302     4     1     T
    25996  0.8690000E+03  0.10000E+01    2   126304     4     1     T
    25997  0.8700000E+03  0.10000E+01    2   126306     4     1     T
    25998  0.8710000E+03  0.10000E+01    3   126309     4     1     T
    25999  0.8720000E+03  0.10000E+01    2   126311     4     1     T
    26000  0.8730000E+03  0.10000E+01    2   126313     4     1     T
    26001  0.8740000E+03  0.10000E+01    3   126316     4     1     T
    26002  0.8750000E+03  0.10000E+01    2   126318     4     1     T
    26003  0.8760000E+03  0.10000E+01    2   126320     4     1     T
    26004  0.8770000E+03  0.10000E+01    2   126322     4     1     T
    26005  0.8780000E+03  0.10000E+01    2   126324     4     1     T
    26006  0.8790000E+03  0.10000E+01    2   126326     4     1     T
    26007  0.8800000E+03  0.10000E+01    2   126328     4     1     T
    26008  0.8810000E+03  0.10000E+01    2   126330     4     1     T
    26130  0.8820000E+03  0.14654E-01    5   126956    -4     1     T
    26196  0.8830000E+03  0.22397E-01    4   127216    -4     1     T
    26237  0.8840000E+03  0.30822E-01    5   127393    -4     1     T
    26268  0.8850000E+03  0.42474E-01    5   127530    -4     1     T
    26306  0.8860000E+03  0.74311E-01    4   128161     4     1     T
    26317  0.8870000E+03  0.10955E+00    3   128201     4     1     T
    26322  0.8880000E+03  0.20833E+00    4   128221     4     1     T
    26364  0.8890000E+03  0.62554E-01    3   128393    -4     1     T
    26386  0.8900000E+03  0.10238E+00    3   128671     4     1     T
    26392  0.8910000E+03  0.19048E+00    3   128692     4     1     T
    26395  0.8920000E+03  0.33333E+00    2   128704     4     1     T
    26397  0.8930000E+03  0.50000E+00    4   128712     4     1     T
    26516  0.8940000E+03  0.15334E-01    4   129252    -4     1     T
    26559  0.8950000E+03  0.40712E-01    4   129434    -4     1     T
    26669  0.8960000E+03  0.91862E-02    6   129961    -4     1     T
    26766  0.8970000E+03  0.14827E-01    4   130409    -4     1     T
    26819  0.8980000E+03  0.30551E-01    4   130609    -4     1     T
    26863  0.8990000E+03  0.34517E-01    3   131344     4     1     T
    26998  0.9000000E+03  0.14797E-01    4   131931    -4     1     T
    27051  0.9010000E+03  0.24208E-01    6   132162    -4     1     T
    27109  0.9020000E+03  0.30580E-01    4   132379    -4     1     T
    27192  0.9030000E+03  0.23776E-01    4   132703    -4     1     T
    27228  0.9040000E+03  0.36127E-01    4   132848    -4     1     T
    27253  0.9050000E+03  0.40939E-01    5   132993    -4     1     T
    27316  0.9060000E+03  0.41231E-01    4   133235    -4     1     T
    27362  0.9070000E+03  0.29344E-01    4   133399    -4     1     T
    27401  0.9080000E+03  0.60839E-01    5   133530    -4     1     T
    27420  0.9090000E+03  0.77556E-02    2   133803     4     1     T
    27443  0.9100000E+03  0.11018E+00    4   134083     4     1     T
    27450  0.9110000E+03  0.14815E+00    5   134114     4     1     T
    27652  0.9120000E+03  0.89073E-02    5   135024    -4     1     T
    27707  0.9130000E+03  0.42745E-01    4   135252    -4     1     T
    27798  0.9140000E+03  0.26195E-01    3   135615    -4     1     T
    27829  0.9150000E+03  0.38356E-01    3   135737    -4     1     T
    27905  0.9160000E+03  0.31635E-01    5   136034    -4     1     T
    27938  0.9170000E+03  0.30339E-01    4   136167    -4     1     T
    27983  0.9180000E+03  0.29582E-01    4   136325    -4     1     T
    28016  0.9190000E+03  0.30339E-01    4   136459    -4     1     T
    28068  0.9200000E+03  0.35426E-01    4   137317     4     1     T
    28096  0.9210000E+03  0.34689E-01    4   137429     4     1     T
    28171  0.9220000E+03  0.25337E-01    4   137766    -4     1     T
    28237  0.9230000E+03  0.18273E-01    5   138073    -4     1     T
    28275  0.9240000E+03  0.38964E-01    4   138232    -4     1     T
    28318  0.9250000E+03  0.23350E-01    2   138872     4     1     T
    28375  0.9260000E+03  0.53801E-01    4   139103    -4     1     T
    28414  0.9270000E+03  0.14362E-01    2   139741     4     1     T
    28472  0.9280000E+03  0.56644E-01    4   139979    -4     1     T
    28500  0.9290000E+03  0.64844E-01    3   140059    -4     1     T
    28527  0.9300000E+03  0.83243E-01    4   140136    -4     1     T
    28573  0.9310000E+03  0.48838E-01    4   140302    -4     1     T
    28599  0.9320000E+03  0.36530E-01    4   140446    -4     1     T
    28639  0.9330000E+03  0.64493E-01    3   141059     4     1     T
    28650  0.9340000E+03  0.92872E-01    4   141102     4     1     T
    28660  0.9350000E+03  0.10888E+00    4   141141     4     1     T
    28668  0.9360000E+03  0.12500E+00    4   141176     4     1     T
    28676  0.9370000E+03  0.12500E+00    4   141208     4     1     T
    28684  0.9380000E+03  0.12500E+00    4   141240     4     1     T
    28692  0.9390000E+03  0.12500E+00    4   141272     4     1     T
    28821  0.9400000E+03  0.11522E-01    4   141848    -4     1     T
    28996  0.9410000E+03  0.58477E-02    5   142730    -4     1     T
    29135  0.9420000E+03  0.14866E-01    5   143385    -4     1     T
    29170  0.9430000E+03  0.49955E-01    4   143525    -4     1     T
    29197  0.9440000E+03  0.82411E-01    4   143908     4     1     T
    29207  0.9450000E+03  0.10940E+00    3   143945     4     1     T
    29364  0.9460000E+03  0.11764E-01    4   144632    -4     1     T
    29406  0.9470000E+03  0.53699E-01    5   144803    -4     1     T
    29470  0.9480000E+03  0.50005E-01    4   145049    -4     1     T
    29498  0.9490000E+03  0.82585E-01    3   145130    -4     1     T
    29524  0.9500000E+03  0.13902E-01    2   145715     4     1     T
    29563  0.9510000E+03  0.11368E+00    4   145862    -4     1     T
    29591  0.9520000E+03  0.93143E-01    2   146346     4     1     T
    29680  0.9530000E+03  0.36973E-01    5   146737    -4     1     T
    29701  0.9540000E+03  0.76550E-01    4   146824    -4     1     T
    29735  0.9550000E+03  0.85984E-01    3   147442     4     1     T
    29741  0.9560000E+03  0.20682E+00    4   147463     4     1     T
    29746  0.9570000E+03  0.20000E+00    4   147483     4     1     T
    29784  0.9580000E+03  0.70861E-01    3   147612    -4     1     T
    29802  0.9590000E+03  0.10659E+00    3   147871     4     1     T
    29808  0.9600000E+03  0.17500E+00    3   147892     4     1     T
    29812  0.9610000E+03  0.25000E+00    3   147906     4     1     T
    29815  0.9620000E+03  0.33333E+00    3   147917     4     1     T
    29881  0.9630000E+03  0.31932E-01    4   148209    -4     1     T
    29924  0.9640000E+03  0.30899E-01    5   148386    -4     1     T
    29963  0.9650000E+03  0.15488E-01    2   148922     4     1     T
    29979  0.9660000E+03  0.27496E+00    8   149071     4     1     T
    30050  0.9670000E+03  0.41217E-01    4   149368    -4     1     T
    30139  0.9680000E+03  0.11988E-01    5   149818    -4     1     T
    30304  0.9690000E+03  0.55447E-02    5   150613    -4     1     T
    30432  0.9700000E+03  0.15589E-01    5   151203    -4     1     T
    30471  0.9710000E+03  0.37000E-01    4   151358    -4     1     T
    30504  0.9720000E+03  0.60468E-01    4   151795     4     1     T
    30585  0.9730000E+03  0.34035E-01    4   152149    -4     1     T
    30631  0.9740000E+03  0.30995E-01    4   152327    -4     1     T
    30658  0.9750000E+03  0.49910E-01    3   152432    -4     1     T
    30670  0.9760000E+03  0.82699E-01    4   152482    -4     1     T
    30707  0.9770000E+03  0.78063E-01    3   153278     4     1     T
    30713  0.9780000E+03  0.20705E+00    3   153297     4     1     T
    30717  0.9790000E+03  0.25000E+00    4   153313     4     1     T
    30720  0.9800000E+03  0.37500E+00    5   153326     4     1     T
    30723  0.9810000E+03  0.33333E+00    4   153339     4     1     T
    30726  0.9820000E+03  0.33333E+00    4   153351     4     1     T
    30728  0.9830000E+03  0.66667E+00    7   153361     4     1     T
    30731  0.9840000E+03  0.33333E+00    3   153372     4     1     T
    30865  0.9850000E+03  0.11520E-01    4   154053    -4     1     T
    30931  0.9860000E+03  0.32255E-01    4   154301    -4     1     T
    30961  0.9870000E+03  0.63072E-01    4   154395    -4     1     T
    30979  0.9880000E+03  0.12351E-01    2   154681     4     1     T
    31013  0.9890000E+03  0.12957E+00    3   154797    -4     1     T
    31030  0.9900000E+03  0.76714E-01    2   155150     4     1     T
    31037  0.9910000E+03  0.17032E+00    3   155171     4     1     T
    31178  0.9920000E+03  0.11828E-01    4   155812    -4     1     T
    31272  0.9930000E+03  0.13306E-01    4   156191    -4     1     T
    31334  0.9940000E+03  0.18388E-01    4   156465    -4     1     T
    31367  0.9950000E+03  0.38570E-01    3   156601    -4     1     T
    31395  0.9960000E+03  0.93936E-01    4   156687    -4     1     T
    31410  0.9970000E+03  0.10501E-01    2   157038     4     1     T
    31431  0.9980000E+03  0.16648E+00    3   157208     4     1     T
    31435  0.9990000E+03  0.26667E+00    3   157222     4     1     T
    31438  0.1000000E+04  0.33333E+00    4   157233     4     1     T
    31507  0.1001000E+04  0.32725E-01    4   157530    -4     1     T
    31524  0.1002000E+04  0.89573E-01    4   157597    -4     1     T
    31532  0.1003000E+04  0.15115E+00    3   157629    -4     1     T
    31547  0.1004000E+04  0.14712E+00    2   157966     4     1     T
    31551  0.1005000E+04  0.25000E+00    3   157981     4     1     T
    31554  0.1006000E+04  0.33333E+00    3   157992     4     1     T
    31556  0.1007000E+04  0.66667E+00    5   158000     4     1     T
    31692  0.1008000E+04  0.11766E-01    4   158611    -4     1     T
    31760  0.1009000E+04  0.23372E-01    4   158887    -4     1     T
    31831  0.1010000E+04  0.11583E-01    6   159212    -4     1     T
    31914  0.1011000E+04  0.23440E-01    4   159551    -4     1     T
    31939  0.1012000E+04  0.51858E-01    3   159651    -4     1     T
    31981  0.1013000E+04  0.70481E-01    4   159802    -4     1     T
    32006  0.1014000E+04  0.13874E+00    4   159869    -4     1     T
    32012  0.1015000E+04  0.20741E+00    4   159891    -4     1     T
    32034  0.1016000E+04  0.19550E+00    3   159937    -4     1     T
    32038  0.1017000E+04  0.25000E+00    4   159954    -4     1     T
    32041  0.1018000E+04  0.37500E+00    5   159967    -4     1     T
    32066  0.1019000E+04  0.15855E+00    4   160034    -4     1     T
    32072  0.1020000E+04  0.19048E+00    2   160051    -4     1     T
    32075  0.1021000E+04  0.33333E+00    3   160062    -4     1     T
    32077  0.1022000E+04  0.50000E+00    6   160073    -4     1     T
    32089  0.1023000E+04  0.73048E-01    2   160500     4     1     T
    32096  0.1024000E+04  0.18331E+00    2   160516     4     1     T
    32133  0.1025000E+04  0.71742E-01    2   160641    -4     1     T
    32146  0.1026000E+04  0.25191E-01    2   160890     4     1     T
    32156  0.1027000E+04  0.20434E+00    2   160912     4     1     T
    32194  0.1028000E+04  0.88403E-01    5   161041    -4     1     T
    32249  0.1029000E+04  0.31342E-01    4   161256    -4     1     T
    32269  0.1030000E+04  0.90535E-01    3   161333    -4     1     T
    32293  0.1031000E+04  0.13898E+00    3   161398    -4     1     T
    32298  0.1032000E+04  0.20000E+00    3   161417    -4     1     T
    32320  0.1033000E+04  0.19550E+00    2   161461    -4     1     T
    32348  0.1034000E+04  0.12579E+00    4   161544    -4     1     T
    32370  0.1035000E+04  0.19550E+00    3   161594    -4     1     T
    32398  0.1036000E+04  0.12791E+00    5   161679    -4     1     T
    32420  0.1037000E+04  0.19550E+00    4   161729    -4     1     T
    32425  0.1038000E+04  0.20000E+00    4   161749    -4     1     T
    32475  0.1039000E+04  0.41115E-01    4   161929    -4     1     T
    32519  0.1040000E+04  0.30261E-01    4   162090    -4     1     T
    32554  0.1041000E+04  0.47680E-01    4   162203    -4     1     T
    32582  0.1042000E+04  0.69774E-01    4   162288    -4     1     T
    32614  0.1043000E+04  0.81935E-01    3   162389    -4     1     T
    32637  0.1044000E+04  0.15640E+00    5   162447    -4     1     T
    32644  0.1045000E+04  0.14286E+00    4   162477    -4     1     T
    32690  0.1046000E+04  0.53803E-01    3   162640    -4     1     T
    32717  0.1047000E+04  0.88507E-01    4   162719    -4     1     T
    32739  0.1048000E+04  0.19550E+00    4   162770    -4     1     T
    32744  0.1049000E+04  0.20000E+00    4   162790    -4     1     T
    32766  0.1050000E+04  0.19550E+00    3   162836    -4     1     T
    32770  0.1051000E+04  0.25000E+00    5   162855    -4     1     T
    32774  0.1052000E+04  0.25000E+00    5   162875    -4     1     T
    32778  0.1053000E+04  0.25000E+00    5   162895    -4     1     T
    32800  0.1054000E+04  0.19550E+00    3   162941    -4     1     T
    32822  0.1055000E+04  0.19550E+00    3   162987    -4     1     T
    32844  0.1056000E+04  0.19550E+00    3   163033    -4     1     T
    32848  0.1057000E+04  0.25000E+00    4   163049    -4     1     T
    32894  0.1058000E+04  0.48117E-01    3   163212    -4     1     T
    32920  0.1059000E+04  0.12225E+00    4   163284    -4     1     T
    32942  0.1060000E+04  0.19550E+00    4   163333    -4     1     T
    32964  0.1061000E+04  0.19550E+00    3   163379    -4     1     T
    32986  0.1062000E+04  0.19550E+00    3   163424    -4     1     T
    33057  0.1063000E+04  0.35067E-01    5   163700    -4     1     T
    33116  0.1064000E+04  0.24420E-01    6   163951    -4     1     T
    33177  0.1065000E+04  0.16127E-01    4   164230    -4     1     T
    33221  0.1066000E+04  0.27818E-01    4   164404    -4     1     T
    33259  0.1067000E+04  0.40263E-01    4   164530    -4     1     T
    33291  0.1068000E+04  0.49804E-01    3   164629    -4     1     T
    33319  0.1069000E+04  0.67561E-01    4   164713    -4     1     T
    33344  0.1070000E+04  0.89373E-01    4   164788    -4     1     T
    33369  0.1071000E+04  0.89373E-01    4   164855    -4     1     T
    33378  0.1072000E+04  0.11419E+00    5   164898    -4     1     T
    33402  0.1073000E+04  0.10427E+00    4   164960    -4     1     T
    33411  0.1074000E+04  0.11111E+00    4   164997    -4     1     T
    33420  0.1075000E+04  0.11111E+00    4   165033    -4     1     T
    33444  0.1076000E+04  0.10725E+00    4   165097    -4     1     T
    33467  0.1077000E+04  0.13034E+00    4   165153    -4     1     T
    33490  0.1078000E+04  0.13034E+00    4   165209    -4     1     T
    33513  0.1079000E+04  0.13034E+00    4   165265    -4     1     T
    33551  0.1080000E+04  0.68802E-01    4   165396    -4     1     T
    33576  0.1081000E+04  0.11116E+00    4   165463    -4     1     T
    33599  0.1082000E+04  0.13034E+00    4   165519    -4     1     T
    33622  0.1083000E+04  0.13034E+00    4   165575    -4     1     T
    33629  0.1084000E+04  0.14286E+00    4   165603    -4     1     T
    33636  0.1085000E+04  0.14286E+00    4   165631    -4     1     T
    33643  0.1086000E+04  0.14286E+00    4   165659    -4     1     T
    33665  0.1087000E+04  0.19550E+00    5   165710    -4     1     T
    33699  0.1088000E+04  0.10640E+00    5   165820    -4     1     T
    33722  0.1089000E+04  0.14300E+00    3   165875    -4     1     T
