"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Precipitation","Wind","Relative Humidity","Solar"
"5/21/2001","-91.875","37.9357986450195","280","19.946","8.93900000000002","11.324505492","5.24314868827805","0.692788350172893","17.85639132",
"5/22/2001","-91.875","37.9357986450195","280","21.564","7.399","0.205993908","5.35743972963381","0.504834331151499","23.968851732",
"5/23/2001","-91.875","37.9357986450195","280","21.293","5.45299999999997","0.022315968","4.5735449054162","0.538704091410964","18.279785952",
"5/24/2001","-91.875","37.9357986450195","280","14.749","6.17000000000002","0.78964218","4.54538485697005","0.680453517563415","20.242122048",
"5/25/2001","-91.875","37.9357986450195","280","16.61","6.86200000000002","0.755310312","4.40763036670399","0.806888038569885","7.91730108",
"5/26/2001","-91.875","37.9357986450195","280","24.213","11.388","0","5.16367554626361","0.493577677274642","28.28857752",
"5/27/2001","-91.875","37.9357986450195","280","27.083","6.96499999999998","0","3.34876173093725","0.53804306379022","29.649546",
"5/28/2001","-91.875","37.9357986450195","280","31.525","14.179","0","2.27039800061276","0.52710946560247","25.841302128",
"5/29/2001","-91.875","37.9357986450195","280","33.589","14.42","0","1.80593274134696","0.503049671203074","26.399423592",
"5/30/2001","-91.875","37.9357986450195","280","22.435","15.513","5.1361096608","4.7822204731547","0.815222869889835","6.73228035",
"5/31/2001","-91.875","37.9357986450195","280","19.537","10.867","2.90708604","4.38070146987456","0.85680464038707","8.025417216",
"6/1/2001","-91.875","37.9357986450195","280","26.46","6.65600000000001","0.23689278","4.06559446349861","0.587921960040624","30.676313592",
"6/2/2001","-91.875","37.9357986450195","280","23.617","11.704","1.27887696","4.33354997045152","0.62276580763709","31.26555648",
"6/3/2001","-91.875","37.9357986450195","280","16.409","10.04","25.033373712","3.31870030543149","0.875332893145739","4.27156578",
"6/4/2001","-91.875","37.9357986450195","280","34.255","12.728","0.0205993584","3.23565890546516","0.646154100758734","29.201004",
"6/5/2001","-91.875","37.9357986450195","280","32.954","21.107","0","4.7603457948292","0.605114800657016","24.69841596",
"6/6/2001","-91.875","37.9357986450195","280","29.802","20.607","4.94985816","2.67247106439022","0.801309517645875","28.28997558",
"6/7/2001","-91.875","37.9357986450195","280","30.363","17.878","0.281524536","2.24610067535156","0.740465562373067","24.18334128",
"6/8/2001","-91.875","37.9357986450195","280","30.206","13.427","0","2.26296356776676","0.641769229755451","28.70161902",
"6/9/2001","-91.875","37.9357986450195","280","32.698","12.7","0","1.30661973397553","0.590103215904078","30.6749385",
"6/10/2001","-91.875","37.9357986450195","280","34.131","17.202","0","3.17273635165361","0.47447332984066","29.90289294",
"6/11/2001","-91.875","37.9357986450195","280","36.679","19.841","0","2.78756865623534","0.470218176300796","30.28427046",
"6/12/2001","-91.875","37.9357986450195","280","36.638","20.507","0","3.87165808897992","0.405707914381575","30.56619474",
"6/13/2001","-91.875","37.9357986450195","280","35.298","21.658","0","5.12888830744609","0.452189497111146","30.62644326",
"6/14/2001","-91.875","37.9357986450195","280","35.291","22.691","1.55181816","5.02255668224562","0.560661843359706","27.466530156",
"6/15/2001","-91.875","37.9357986450195","280","29.596","11.975","25.931214","3.69042419663359","0.626033915240449","29.393099352",
"6/16/2001","-91.875","37.9357986450195","280","34.405","15.601","0","2.76793637800582","0.409869229514485","31.12745949",
"6/17/2001","-91.875","37.9357986450195","280","36.086","16.167","0","2.84054101573303","0.297319103989916","29.34118314",
"6/18/2001","-91.875","37.9357986450195","280","36.607","20.435","0","4.85198586150647","0.287542327835228","30.99204036",
"6/19/2001","-91.875","37.9357986450195","280","35.535","21.118","0","2.76104894034049","0.445544243737656","30.16715436",
"6/20/2001","-91.875","37.9357986450195","280","29.263","19.807","9.34352496","1.75284294849565","0.721147808682042","11.21101812",
"6/21/2001","-91.875","37.9357986450195","280","24.202","15.113","26.6555970864","3.09671457208647","0.800409617151744","16.94885598",
"6/22/2001","-91.875","37.9357986450195","280","26.751","12.94","0","2.48628666797966","0.618199594743221","16.897948488",
"6/23/2001","-91.875","37.9357986450195","280","28.477","8.73099999999999","0","1.92748803940736","0.57966047170041","30.951626112",
"6/24/2001","-91.875","37.9357986450195","280","34.615","15.36","0","2.30611157749484","0.540996199267289","22.03689654",
"6/25/2001","-91.875","37.9357986450195","280","33.154","17.38","0","2.43497983669432","0.516807863997752","29.86497234",
"6/26/2001","-91.875","37.9357986450195","280","32.426","16.497","0","2.16579277372336","0.421311536822107","29.012397012",
"6/27/2001","-91.875","37.9357986450195","280","31.393","17.516","1.0076526","2.33776825772164","0.500077339133236","20.75067324",
"6/28/2001","-91.875","37.9357986450195","280","29.611","15.985","2.54745648","2.28899294480621","0.649008266199132","24.961114692",
"6/29/2001","-91.875","37.9357986450195","280","32.706","15.713","0","1.94117927160237","0.572802149968546","15.973697088",
"6/30/2001","-91.875","37.9357986450195","280","29.544","17.669","2.744006076","1.6968542445515","0.69257661582643","27.223202952",
"7/1/2001","-91.875","37.9357986450195","280","36.509","17.658","5.29403652","2.31886291537406","0.661741601303433","28.0533978",
"7/2/2001","-91.875","37.9357986450195","280","34.609","16.59","7.7230432152","2.58663616910026","0.672191518344332","26.6340942",
"7/3/2001","-91.875","37.9357986450195","280","36.232","22.806","0","3.39343724161737","0.465355617606441","27.40038588",
"7/4/2001","-91.875","37.9357986450195","280","34.896","19.335","0","3.06639285983912","0.504638746382467","29.006836992",
"7/5/2001","-91.875","37.9357986450195","280","35.218","17.728","0","2.40301138931403","0.496443048787693","30.03047388",
"7/6/2001","-91.875","37.9357986450195","280","36.96","15.975","0","2.9779402137897","0.428260230115416","29.679973848",
"7/7/2001","-91.875","37.9357986450195","280","40.458","25.611","0","4.05131510913902","0.397586423116579","29.4999723",
"7/8/2001","-91.875","37.9357986450195","280","39.066","24.409","0","3.29391250374058","0.392819085889724","29.780601912",
"7/9/2001","-91.875","37.9357986450195","280","37.291","23.919","0","3.07671701218045","0.442970199648773","23.803760088",
"7/10/2001","-91.875","37.9357986450195","280","37.443","21.623","0","1.87072949120054","0.468325216153131","28.693799208",
"7/11/2001","-91.875","37.9357986450195","280","38.057","20.801","0.0102996864","1.88184019907274","0.409385504591886","26.382544848",
"7/12/2001","-91.875","37.9357986450195","280","26.179","14.581","40.60648782","3.52150235504234","0.672801298280126","20.46639375",
"7/13/2001","-91.875","37.9357986450195","280","30.322","13.206","0","2.63516650961917","0.53511499507234","29.928211848",
"7/14/2001","-91.875","37.9357986450195","280","31.31","12.299","0","1.73382090000736","0.497342919281201","29.78634132",
"7/15/2001","-91.875","37.9357986450195","280","32.53","14.728","0","2.28330552603761","0.333848720314474","29.316710088",
"7/16/2001","-91.875","37.9357986450195","280","34.212","18.298","0","2.86136808362773","0.408396621216155","25.85998278",
"7/17/2001","-91.875","37.9357986450195","280","37.424","23.114","0","4.47859139662409","0.566215092235423","25.780493088",
"7/18/2001","-91.875","37.9357986450195","280","33.79","23.733","0.054931644","2.75246692771488","0.604104147909924","12.69680256",
"7/19/2001","-91.875","37.9357986450195","280","39.476","23.283","6.5059659864","2.08147404838297","0.569943772257383","22.65333768",
"7/20/2001","-91.875","37.9357986450195","280","38.983","22.937","1.359558","1.23403930546227","0.701209309889683","13.99173732",
"7/21/2001","-91.875","37.9357986450195","280","38.979","23.57","0","2.00164376348086","0.485170739603811","28.233115632",
"7/22/2001","-91.875","37.9357986450195","280","40.094","23.913","0","2.63368154833755","0.44046383851816","26.988642",
"7/23/2001","-91.875","37.9357986450195","280","40.032","24.71","0","2.74538237478285","0.484849096027049","22.41899478",
"7/24/2001","-91.875","37.9357986450195","280","39.168","25.309","1.807593876","2.01937087502563","0.500551245830792","13.807062108",
"7/25/2001","-91.875","37.9357986450195","280","40.727","24.751","0","1.73262186876406","0.482721692902043","20.67912936",
"7/26/2001","-91.875","37.9357986450195","280","32.635","22.418","0.3055572","2.63244395499887","0.624394719770295","21.09453984",
"7/27/2001","-91.875","37.9357986450195","280","32.056","21.296","0.7072451496","1.90823951506526","0.703307278735346","12.97676547",
"7/28/2001","-91.875","37.9357986450195","280","37.555","22.205","0.168228216","2.46974157358804","0.569179718123842","23.274734832",
"7/29/2001","-91.875","37.9357986450195","280","38.167","22.32","0.7793426592","1.24775444366665","0.6512200512459","24.029835012",
"7/30/2001","-91.875","37.9357986450195","280","37.823","22.529","0.1956938904","2.25671975874967","0.526361877110833","23.96700342",
"7/31/2001","-91.875","37.9357986450195","280","39.093","24.166","0","2.5744859879439","0.471404556723073","26.538017076",
"8/1/2001","-91.875","37.9357986450195","280","39.219","23.757","0","2.43965563007215","0.430558509584102","25.257312",
"8/2/2001","-91.875","37.9357986450195","280","38.878","21.579","0","2.13879851049381","0.399622961102835","27.528977592",
"8/3/2001","-91.875","37.9357986450195","280","38.108","22.341","0.4755019896","1.89257619564785","0.414160764867513","25.124229072",
"8/4/2001","-91.875","37.9357986450195","280","37.494","18.784","0","1.8563414697017","0.383444625392383","28.00698894",
"8/5/2001","-91.875","37.9357986450195","280","36.787","18.574","0","2.10925110023097","0.392071401917249","27.98021898",
"8/6/2001","-91.875","37.9357986450195","280","36.396","14.531","0","1.97150680390067","0.364425061508513","28.32002442",
"8/7/2001","-91.875","37.9357986450195","280","36.985","20.56","0","1.84592121291729","0.508164164215423","26.604670248",
"8/8/2001","-91.875","37.9357986450195","280","31.786","20.777","16.658014248","1.41692010892312","0.785750522205943","11.80164231",
"8/9/2001","-91.875","37.9357986450195","280","37.475","22.397","0.2077101","2.68801225801622","0.591939044603","10.08146106",
"8/10/2001","-91.875","37.9357986450195","280","32.217","19.447","4.337885628","2.46043036554657","0.750612039848879","18.375917688",
"8/11/2001","-91.875","37.9357986450195","280","35.796","17.102","1.915740144","1.53672364418872","0.568850914690712","24.571174968",
"8/12/2001","-91.875","37.9357986450195","280","33.044","19.02","0","2.06274238048626","0.584509224761169","23.6064375",
"8/13/2001","-91.875","37.9357986450195","280","33.613","14.59","0","2.53117266282434","0.478955358997537","26.793394488",
"8/14/2001","-91.875","37.9357986450195","280","31.131","13.188","0","2.03502623711741","0.363814328827719","26.059324032",
"8/15/2001","-91.875","37.9357986450195","280","33.921","15.237","0.0720977544","4.04267819992174","0.315089051557768","22.2941835",
"8/16/2001","-91.875","37.9357986450195","280","30.404","13.596","0.01373292","4.01362124071532","0.459726865361689","24.788642022",
"8/17/2001","-91.875","37.9357986450195","280","33.185","11.077","0.216293292","2.0699063799116","0.443592659246922","24.395682564",
"8/18/2001","-91.875","37.9357986450195","280","35.291","17.613","0.10471356","3.97461790043433","0.47293124996372","25.602073452",
"8/19/2001","-91.875","37.9357986450195","280","29.523","13.264","0","2.13982116680511","0.5384784278834","26.2661634",
"8/20/2001","-91.875","37.9357986450195","280","31.857","13.665","0","2.61368855599485","0.486847539566923","25.755807456",
"8/21/2001","-91.875","37.9357986450195","280","37.765","22.123","0.0789642288","3.86625304387844","0.415424655884635","11.805410952",
"8/22/2001","-91.875","37.9357986450195","280","38.179","24.965","0","4.53745850209","0.326055711811673","25.13835243",
"8/23/2001","-91.875","37.9357986450195","280","36.528","21.67","1.5895845864","2.55669543285661","0.541768191235809","10.645360182",
"8/24/2001","-91.875","37.9357986450195","280","36.018","20.402","2.1183013296","2.28570628591993","0.656957369567598","20.579627214",
"8/25/2001","-91.875","37.9357986450195","280","33.49","22.738","0.2368930104","3.09921233614995","0.491011120598335","8.732925882",
"8/26/2001","-91.875","37.9357986450195","280","32.639","20.095","0","2.59799728863984","0.542403813103067","23.527688058",
"8/27/2001","-91.875","37.9357986450195","280","37.946","18.167","0","1.24740589093715","0.466245644058667","24.263716986",
"8/28/2001","-91.875","37.9357986450195","280","35.913","18.734","0","2.23847451199289","0.411030123339177","24.323409468",
"8/29/2001","-91.875","37.9357986450195","280","38.904","18.456","0","1.7189847266942","0.382137908228765","22.536679968",
"8/30/2001","-91.875","37.9357986450195","280","34.158","20.281","2.7345672","2.18659010940163","0.540711562922757","12.689384814",
"8/31/2001","-91.875","37.9357986450195","280","32.32","18.273","0.31757364","2.14398674685353","0.585824451990306","16.560787968",
"9/1/2001","-91.875","37.9357986450195","280","28.364","19.916","0","2.58985404165379","0.426878031657768","7.048966608",
"9/2/2001","-91.875","37.9357986450195","280","34.007","19.455","0","2.13252101403931","0.45461792801709","23.866992252",
"9/3/2001","-91.875","37.9357986450195","280","36.975","17.463","0","1.67918172626384","0.472104624326379","23.489950572",
"9/4/2001","-91.875","37.9357986450195","280","37.628","19.063","0","1.82237062653013","0.416632182452799","23.25245328",
"9/5/2001","-91.875","37.9357986450195","280","35.567","20.274","0","2.18008540161085","0.466099759425799","15.45232689",
"9/6/2001","-91.875","37.9357986450195","280","26.824","21.192","16.39709388","3.84637435101808","0.805771547477755","18.890323956",
"9/7/2001","-91.875","37.9357986450195","280","36.414","22.518","0.32443992","6.0988677519403","0.550497413969812","22.332488346",
"9/8/2001","-91.875","37.9357986450195","280","30.356","19.498","6.9282542664","4.05751876833776","0.714653163287466","15.115613274",
"9/9/2001","-91.875","37.9357986450195","280","24.327","10.003","68.714314992","3.16003808117729","0.763228539433129","12.432991518",
"9/10/2001","-91.875","37.9357986450195","280","28.846","7.15199999999999","0","1.25703109924592","0.522471557306711","23.542646994",
"9/11/2001","-91.875","37.9357986450195","280","30.694","8.84800000000001","0","1.92155716211783","0.440045565686487","23.08274928",
"9/12/2001","-91.875","37.9357986450195","280","31.242","8.51900000000001","0","1.17264558724814","0.533748008268545","22.757623344",
"9/13/2001","-91.875","37.9357986450195","280","31.298","11.237","0","1.72188471648675","0.458581345039084","22.600235736",
"9/14/2001","-91.875","37.9357986450195","280","24.557","13.349","0","4.02330477285572","0.476170277587632","21.5400915",
"9/15/2001","-91.875","37.9357986450195","280","26.015","10.629","0","2.65706232979469","0.369979991177966","22.179428802",
"9/16/2001","-91.875","37.9357986450195","280","27.762","8.16300000000001","0","2.05350486898747","0.358643022400175","22.08915144",
"9/17/2001","-91.875","37.9357986450195","280","30.863","16.175","2.842712784","2.18097130406082","0.585729679276224","16.87669299",
"9/18/2001","-91.875","37.9357986450195","280","24.57","17.429","21.10060692","3.38663882779954","0.921012122753693","10.23654402",
"9/19/2001","-91.875","37.9357986450195","280","22.588","12.332","1.026534744","3.26399054705662","0.811011262991942","16.34534577",
"9/20/2001","-91.875","37.9357986450195","280","29.973","13.259","0","3.06050102100709","0.536572668607505","20.93529357",
"9/21/2001","-91.875","37.9357986450195","280","27.145","12.789","0","3.4004530847871","0.525675077444491","18.40848858",
"9/22/2001","-91.875","37.9357986450195","280","29.651","8.58600000000001","0","1.61773738602047","0.541400174826351","20.88253719",
"9/23/2001","-91.875","37.9357986450195","280","21.016","12.931","3.27701736","3.8858319655148","0.744802457463318","3.90791448",
"9/24/2001","-91.875","37.9357986450195","280","16.655","6.447","0.7106775192","4.13031772918659","0.634801200790026","19.04602428",
"9/25/2001","-91.875","37.9357986450195","280","18.257","2.29700000000003","0","2.13572258670999","0.54169994037168","21.02248404",
"9/26/2001","-91.875","37.9357986450195","280","23.515","1.04000000000002","0","1.25761139401741","0.525843545068486","20.7372384",
"9/27/2001","-91.875","37.9357986450195","280","27.791","5.17899999999997","0","1.33522396919576","0.418661730408222","20.50323768",
"9/28/2001","-91.875","37.9357986450195","280","23.214","9.51499999999999","0","3.04348700272981","0.461725120544034","20.28223476",
"9/29/2001","-91.875","37.9357986450195","280","22.72","6.90300000000002","0","2.59525132843494","0.667279968951501","19.99861596",
"9/30/2001","-91.875","37.9357986450195","280","24.76","5.30500000000001","0","1.8302615883809","0.638918221935142","19.84741596",
"10/1/2001","-91.875","37.9357986450195","280","26.023","7.92000000000002","0","2.26830154757813","0.494733565674418","19.81688364",
"10/2/2001","-91.875","37.9357986450195","280","27.8","13.245","0","3.55459939670501","0.354256746473369","19.40489424",
"10/3/2001","-91.875","37.9357986450195","280","28.674","15.471","0","4.8048699581139","0.373331622147423","19.52060364",
"10/4/2001","-91.875","37.9357986450195","280","28.41","16.388","0","4.43810633492791","0.501759563444775","15.60256632",
"10/5/2001","-91.875","37.9357986450195","280","20.316","3.39600000000002","37.307188728","4.64936348894522","0.842538628237114","3.214068948",
"10/6/2001","-91.875","37.9357986450195","280","16.039","3.03399999999999","0","2.31399590531075","0.556790707753846","19.29453984",
"10/7/2001","-91.875","37.9357986450195","280","19.641","5.00099999999998","0","3.37180794722002","0.373847187545562","18.908604",
"10/8/2001","-91.875","37.9357986450195","280","21.927","8.74200000000002","0","5.49417799566547","0.367505641878167","17.8436754",
"10/9/2001","-91.875","37.9357986450195","280","24.335","14.363","0.00686646","7.2068738390543","0.555584990231835","14.73097464",
"10/10/2001","-91.875","37.9357986450195","280","21.207","16.67","22.1323104","6.41105216100124","0.888815802908366","2.64088296",
"10/11/2001","-91.875","37.9357986450195","280","15.491","10.157","27.973102788","2.99575622873914","0.928898385284654","5.24080944",
"10/12/2001","-91.875","37.9357986450195","280","18.032","12.184","1.687433436","1.63307086391668","0.911321293016051","4.05398934",
"10/13/2001","-91.875","37.9357986450195","280","19.216","10.402","5.844207492","3.64900522277341","0.917530687704161","1.67872446",
"10/14/2001","-91.875","37.9357986450195","280","17.277","7.87400000000002","0","4.50773187821013","0.561930349826675","17.39952756",
"10/15/2001","-91.875","37.9357986450195","280","19.344","3.79399999999998","11.442944232","3.71128484835701","0.650803043727981","5.58264672",
"10/16/2001","-91.875","37.9357986450195","280","11.399","-0.00200000000000955","0.08583084","4.56920245397677","0.655439184647914","17.54831412",
"10/17/2001","-91.875","37.9357986450195","280","17.041","-1.22800000000001","0","2.89896849874265","0.5081584129197","17.11029672",
"10/18/2001","-91.875","37.9357986450195","280","20.873","8.43400000000003","0","6.32238169898161","0.45604570497931","16.58492316",
"10/19/2001","-91.875","37.9357986450195","280","22.065","8.66699999999997","0","2.07472282503526","0.609117638879935","16.19066412",
"10/20/2001","-91.875","37.9357986450195","280","25.469","6.868","0","2.49156247660434","0.679478168085302","15.89557536",
"10/21/2001","-91.875","37.9357986450195","280","26.134","16.291","0.0343322856","3.51965400934441","0.702452364462224","13.700817",
"10/22/2001","-91.875","37.9357986450195","280","25.647","14.753","0.291824496","5.34300805360749","0.714609429326466","14.35550868",
"10/23/2001","-91.875","37.9357986450195","280","21.276","18.84","24.39222084","5.6195837202786","0.896509518352767","5.48257734",
"10/24/2001","-91.875","37.9357986450195","280","21.345","7.85399999999999","2.051353872","5.37417429016951","0.762556962842066","3.00515706",
"10/25/2001","-91.875","37.9357986450195","280","12.956","5.05000000000001","0","5.56920802562101","0.417575571169699","16.00976502",
"10/26/2001","-91.875","37.9357986450195","280","12.431","0.586999999999989","0","5.28695219244139","0.375241287993664","15.7382991",
"10/27/2001","-91.875","37.9357986450195","280","9.71300000000002","-2.98200000000003","0","2.34917504178711","0.471951277939649","15.82312824",
"10/28/2001","-91.875","37.9357986450195","280","16.23","1.51600000000002","0","5.19341046383409","0.48263769545134","15.12854406",
"10/29/2001","-91.875","37.9357986450195","280","22.109","7.83499999999998","0","4.24611044868198","0.422685583782865","14.05249002",
"10/30/2001","-91.875","37.9357986450195","280","23.566","10.375","0","3.76061645626011","0.41344908514784","14.3545005",
"10/31/2001","-91.875","37.9357986450195","280","20.964","10.592","0","6.98931508775873","0.37702514477654","14.07807558",
"11/1/2001","-91.875","37.9357986450195","280","18.406","15.456","2.3654939184","6.86987023149922","0.802797326790732","1.26326322",
"11/2/2001","-91.875","37.9357986450195","280","23.229","11.848","0.8411410656","3.44243502503108","0.670452329614754","13.01084244",
"11/3/2001","-91.875","37.9357986450195","280","21.59","10.118","0","2.68789945332458","0.370148326359778","14.136746328",
"11/4/2001","-91.875","37.9357986450195","280","22.751","8.99900000000002","0","2.06598372774176","0.554400029280836","13.71307176",
"11/5/2001","-91.875","37.9357986450195","280","20.071","8.52999999999997","0","2.58031069790646","0.575718407571545","13.6298232",
"11/6/2001","-91.875","37.9357986450195","280","21.432","7.86399999999998","0","3.09453977505438","0.478650030720176","13.47277986",
"11/7/2001","-91.875","37.9357986450195","280","23.185","10.703","0","3.20135055887206","0.59791135111274","12.418711128",
"11/8/2001","-91.875","37.9357986450195","280","16.354","4.12799999999999","0.0274658328","4.2808326933767","0.593280966096312","6.70511538",
"11/9/2001","-91.875","37.9357986450195","280","14.436","-1.31200000000001","0","2.21455015172579","0.575124322482984","13.88035782",
"11/10/2001","-91.875","37.9357986450195","280","19.814","5.50299999999999","0","3.33622076449086","0.593531167689735","12.98215944",
"11/11/2001","-91.875","37.9357986450195","280","16.88","3.815","0","2.92859644973089","0.541678840286137","13.16137626",
"11/12/2001","-91.875","37.9357986450195","280","18.92","3.92500000000001","0","3.24485955665021","0.511316857467493","12.9046482",
"11/13/2001","-91.875","37.9357986450195","280","20.48","7.38400000000001","0","4.27247587907342","0.435604993238597","12.5764884",
"11/14/2001","-91.875","37.9357986450195","280","22.509","10.999","0","3.88558565800491","0.523885332622114","11.79280908",
"11/15/2001","-91.875","37.9357986450195","280","21.957","11.182","0","2.78706701390426","0.623166678949015","11.80226016",
"11/16/2001","-91.875","37.9357986450195","280","23.683","9.68900000000002","0","1.71369046869499","0.674055210764289","12.01280724",
"11/17/2001","-91.875","37.9357986450195","280","23.369","7.25299999999999","0","1.99443368728357","0.573238150049884","11.94536412",
"11/18/2001","-91.875","37.9357986450195","280","19.614","13.032","0.3364560648","3.5249958713237","0.506456672756206","3.51191628",
"11/19/2001","-91.875","37.9357986450195","280","16.445","1.77100000000002","2.4204226824","5.50906179021684","0.563450876256807","10.195485768",
"11/20/2001","-91.875","37.9357986450195","280","11.154","-1.90300000000002","0","2.23442631560164","0.321420361108122","12.22368984",
"11/21/2001","-91.875","37.9357986450195","280","15.817","3.00799999999998","0","4.45822688375767","0.317987047161711","12.13149528",
"11/22/2001","-91.875","37.9357986450195","280","17.218","4.69099999999997","0","5.1972143199868","0.419883607315651","11.47381956",
"11/23/2001","-91.875","37.9357986450195","280","16.124","10.173","2.454758208","7.64666771779507","0.77000166604666","2.48951196",
"11/24/2001","-91.875","37.9357986450195","280","17.287","9.33300000000003","26.8512960168","8.73417504893623","0.756312300863286","4.44251088",
"11/25/2001","-91.875","37.9357986450195","280","14.84","5.255","0.156211992","4.41629919404933","0.687594278184675","11.41228224",
"11/26/2001","-91.875","37.9357986450195","280","13.896","8.48399999999998","2.588651568","5.79132929868282","0.749811037406734","2.10954456",
"11/27/2001","-91.875","37.9357986450195","280","8.01400000000001","-0.380999999999972","0.1716613344","4.69224416171756","0.592080006644327","11.19803184",
"11/28/2001","-91.875","37.9357986450195","280","1.60899999999998","-0.468000000000018","3.555107316","4.06309242400183","0.882755793129114","3.167268552",
"11/29/2001","-91.875","37.9357986450195","280","3.77300000000002","0.62700000000001","12.99133296","3.98391946179719","0.944664759316895","1.829475468",
"11/30/2001","-91.875","37.9357986450195","280","8.77600000000001","1.995","1.6170494832","5.04140576672641","0.854152711501456","9.55946214",
"12/1/2001","-91.875","37.9357986450195","280","13.13","1.483","0","2.59202872329453","0.697760481012257","10.05164784",
"12/2/2001","-91.875","37.9357986450195","280","16.589","6.03100000000001","0","5.22983839349212","0.75046183330436","10.73745",
"12/3/2001","-91.875","37.9357986450195","280","16.939","8.79000000000002","0.0308990664","5.88458319433161","0.844627530707418","4.98453768",
"12/4/2001","-91.875","37.9357986450195","280","19.241","14.173","1.0231020144","6.28132069712856","0.813872808238804","3.383547948",
"12/5/2001","-91.875","37.9357986450195","280","19.324","12.83","3.7198993248","7.55613011296133","0.8025994223687","4.174147008",
"12/6/2001","-91.875","37.9357986450195","280","16.838","7.11500000000001","0.4325868","3.19756742004411","0.695239531723174","8.070300072",
"12/7/2001","-91.875","37.9357986450195","280","15.088","5.44099999999997","0.0961303824","3.24289466212777","0.640139930977472","9.88728948",
"12/8/2001","-91.875","37.9357986450195","280","9.459","0.0819999999999936","1.19476296","5.17973997404019","0.765058032184445","10.018906632",
"12/9/2001","-91.875","37.9357986450195","280","9.13400000000001","-3.678","0","1.6927164996094","0.582413018146419","11.02877532",
"12/10/2001","-91.875","37.9357986450195","280","9.89800000000002","-2.69400000000002","0","2.36553925027587","0.585184909280462","11.12940216",
"12/11/2001","-91.875","37.9357986450195","280","11.669","-0.814000000000021","0.0532151064","4.29472883509496","0.705474997976818","9.69654708",
"12/12/2001","-91.875","37.9357986450195","280","9.45800000000003","7.08100000000002","21.92458176","4.10943281824999","0.931703856990485","1.048725288",
"12/13/2001","-91.875","37.9357986450195","280","9.66000000000003","4.548","3.014376912","2.93326716190885","0.912784796530609","2.25826974",
"12/14/2001","-91.875","37.9357986450195","280","5.79599999999999","3.30500000000001","12.1244424336","2.52258100020224","0.910466940760112","2.6598393",
"12/15/2001","-91.875","37.9357986450195","280","8.618","5.50999999999999","7.9668043344","5.21564865848326","0.88619057347308","3.00931758",
"12/16/2001","-91.875","37.9357986450195","280","10.018","8.291","37.4153112","3.03220724375869","0.955566244511127","0.94303116",
"12/17/2001","-91.875","37.9357986450195","280","8.52600000000001","2.42099999999999","10.057639716","4.41201095215196","0.922023545946806","2.62164708",
"12/18/2001","-91.875","37.9357986450195","280","12.935","2.05599999999998","0","3.87277940123581","0.800379320309522","10.27456776",
"12/19/2001","-91.875","37.9357986450195","280","8.29700000000003","-1.56799999999998","0.504684612","5.90455528017106","0.666405876086632","10.2121308",
"12/20/2001","-91.875","37.9357986450195","280","10.297","-0.915999999999997","0","3.84642068843519","0.515215984335667","10.29324186",
"12/21/2001","-91.875","37.9357986450195","280","12.199","-0.966000000000008","0","3.94953517967476","0.668638417745569","10.092323808",
"12/22/2001","-91.875","37.9357986450195","280","12.867","-0.634999999999991","2.06680392","8.20477989270793","0.785543405247473","0.97436232",
"12/23/2001","-91.875","37.9357986450195","280","1.16899999999998","-2.91300000000001","0","6.01860003501664","0.551434444942467","10.18974096",
"12/24/2001","-91.875","37.9357986450195","280","-0.908000000000015","-6.54399999999998","0","5.39704679214018","0.482168627979172","10.35899982",
"12/25/2001","-91.875","37.9357986450195","280","-0.305000000000007","-9.13999999999999","0","3.2087560044146","0.472562140432224","10.9861353",
"12/26/2001","-91.875","37.9357986450195","280","-2.95499999999998","-8.63900000000001","0.0068664528","4.47412288852924","0.527649656103399","10.4985549",
"12/27/2001","-91.875","37.9357986450195","280","2.86200000000002","-5.43099999999998","0","4.7449936701805","0.624001544666373","10.3790817",
"12/28/2001","-91.875","37.9357986450195","280","6.02600000000001","-2.44600000000003","0.0034332264","4.59634266808407","0.63231627433216","10.27108368",
"12/29/2001","-91.875","37.9357986450195","280","-2.80000000000001","-8.09800000000001","0.0034332264","4.91609745759913","0.548015832173913","10.81591362",
"12/30/2001","-91.875","37.9357986450195","280","-4.48700000000002","-10.146","0","3.37784375371164","0.542949874717872","9.023851368",
"12/31/2001","-91.875","37.9357986450195","280","-3.38799999999998","-11.394","0","3.30194494029803","0.610185950260515","10.89202554",
"1/1/2002","-91.875","37.9357986450195","280","-2.35300000000001","-11.663","0","2.83631726763659","0.462405516128559","11.101047408",
"1/2/2002","-91.875","37.9357986450195","280","-3.47300000000001","-11.768","0","2.80839099471674","0.602353016727273","10.97786574",
"1/3/2002","-91.875","37.9357986450195","280","-1.64400000000001","-12.112","0","2.41544295228704","0.595812147533349","11.12647464",
"1/4/2002","-91.875","37.9357986450195","280","5.78800000000001","-6.68400000000003","0","5.19572039228923","0.440273332262432","10.80579132",
"1/5/2002","-91.875","37.9357986450195","280","6.27100000000002","0.0760000000000218","1.8204689088","3.60028410547325","0.685988943028605","4.614018768",
"1/6/2002","-91.875","37.9357986450195","280","3.32100000000003","-3.75400000000002","2.415276864","5.97131683322914","0.86036937780994","2.925905328",
"1/7/2002","-91.875","37.9357986450195","280","0.701000000000022","-6.03899999999999","0.07209774","4.1221986832506","0.564178995447972","11.23171686",
